"x","y","canopy_height","mean_annual_precipitation","percentage_tree_cover","globcover_numeric","globcover_label","intact_forest","forest_zone","total_burnt_area","mean_burnt_area","height_cat","firesize"
47.25,-23.25,32.1,1964.778,53.52222,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,51.75537,3.696812,"tall","big_fire"
47.25,-22.75,9.45,1969,40.32222,50,"Closed (>40%) broadleaved deciduous forest (>5m)","Non-Intact Forest",TRUE,78.87612,5.634009,"small","big_fire"
47.25,-22.25,11.7,1778.889,68.00139,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,15.52682,1.109059,"small","small_no_fire"
47.75,-20.25,33.8,1802.444,60.41889,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,16.05478,1.14677,"tall","small_no_fire"
47.75,-19.75,15.85,1555.444,41.38778,50,"Closed (>40%) broadleaved deciduous forest (>5m)","Non-Intact Forest",TRUE,19.77157,1.412255,"small","big_fire"
48.25,-18.75,18.775,1687.889,50.15694,50,"Closed (>40%) broadleaved deciduous forest (>5m)","Non-Intact Forest",TRUE,62.83934,4.488524,"small","big_fire"
48.25,-14.25,17.1875,1722.222,42.4575,50,"Closed (>40%) broadleaved deciduous forest (>5m)","Non-Intact Forest",TRUE,52.63139,3.759385,"small","big_fire"
48.25,-13.75,21.15,1967.444,41.40667,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,12.91905,0.922789,"small","small_no_fire"
48.75,-13.75,24.3,1734.444,63.0925,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,36.68078,2.620056,"small","big_fire"
49.25,-16.25,36.5,1713.667,63.87556,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,28.30248,2.021606,"tall","big_fire"
49.25,-15.75,18.125,1665.444,59.57722,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,50.28807,3.592005,"small","big_fire"
49.25,-15.25,27.1,1741.667,55.75417,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,73.03416,5.216725,"medium","big_fire"
49.25,-14.75,26.7,1649.556,64.22722,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,33.41733,2.386952,"medium","big_fire"
49.25,-14.25,4.1,1534.556,70.78333,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,35.23542,2.516816,"small","big_fire"
75.75,13.25,23.7,1657.889,40.15611,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,7.979733,0.5699809,"small","small_no_fire"
76.75,10.75,19.05625,1632.111,32.45667,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,6.838083,0.4884345,"small","small_no_fire"
77.25,9.25,22.5,1652.667,48.03722,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,35.63921,2.545658,"small","big_fire"
77.25,9.75,24.9,1686.556,44.925,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,24.20047,1.728605,"small","big_fire"
77.25,10.25,26.25,1640,44.47778,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,42.54143,3.038674,"medium","big_fire"
77.25,31.75,19.3,1509.556,44.89056,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,2.217698,0.158407,"small","small_no_fire"
78.25,30.25,10.00385,1935.778,37.87695,50,"Closed (>40%) broadleaved deciduous forest (>5m)","Non-Intact Forest",TRUE,76.38238,5.455885,"small","big_fire"
78.25,30.75,27.32857,1628.222,43.64305,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,24.41677,1.744055,"medium","big_fire"
78.75,29.75,6.522581,1631.556,43.10583,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,113.8548,8.132486,"small","big_fire"
78.75,30.25,14.45,1547.667,37.12083,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,70.7896,5.0564,"small","big_fire"
79.75,29.25,9.894318,1741.556,40.59694,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,59.07224,4.219445,"small","big_fire"
80.25,7.75,18.75,1509.556,34.31055,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,8.710843,0.622203,"small","small_no_fire"
80.25,19.25,20.65,1540.556,26.91167,50,"Closed (>40%) broadleaved deciduous forest (>5m)","Non-Intact Forest",TRUE,237.6827,16.97733,"small","big_fire"
80.25,19.75,19.55294,1592.778,25.06972,50,"Closed (>40%) broadleaved deciduous forest (>5m)","Non-Intact Forest",TRUE,236.3465,16.8819,"small","big_fire"
80.25,29.25,19.35,1616.222,43.97333,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,26.4277,1.887693,"small","big_fire"
80.25,29.75,10.1,1723.333,37.80333,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,12.61726,0.9012328,"small","small_no_fire"
80.75,6.25,22.6375,1946.333,41.38194,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,24.20683,1.729059,"small","big_fire"
80.75,7.75,19.28125,1796.778,43.14028,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,8.314581,0.5938986,"small","small_no_fire"
80.75,8.75,11.58438,1529.111,38.25083,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,10.02414,0.71601,"small","small_no_fire"
80.75,19.25,19.02083,1589.889,42.8775,50,"Closed (>40%) broadleaved deciduous forest (>5m)","Non-Intact Forest",TRUE,215.2044,15.37174,"small","big_fire"
80.75,19.75,20.39792,1613.111,34.24111,50,"Closed (>40%) broadleaved deciduous forest (>5m)","Non-Intact Forest",TRUE,166.2509,11.87507,"small","big_fire"
81.25,6.75,10.71923,1581.889,40.95806,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,77.30335,5.521668,"small","big_fire"
81.25,7.25,19.8,1974.333,37.19695,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,41.25933,2.947095,"small","big_fire"
81.25,7.75,14.5375,1898.889,28.71556,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,174.2436,12.44597,"small","big_fire"
81.25,8.25,13.86447,1641.778,25.61555,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,26.95032,1.925023,"small","big_fire"
81.25,28.75,18.44286,1675.667,44.92083,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,108.2751,7.733935,"small","big_fire"
81.75,7.25,16.7375,1784.222,21.84639,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,168.3334,12.02382,"small","big_fire"
85.25,27.75,28.21111,1875.556,35.33083,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,4.00928,0.2863771,"medium","small_no_fire"
85.75,27.75,11.3,1926,38.12167,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,5.890163,0.4207259,"small","small_no_fire"
86.75,27.25,10.65,1685.333,35.52694,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,8.212224,0.5865874,"small","small_no_fire"
87.25,27.25,11,1607.111,37.35639,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,8.118248,0.5798748,"small","small_no_fire"
87.75,27.25,11.65,1814.111,45.69,50,"Closed (>40%) broadleaved deciduous forest (>5m)","Non-Intact Forest",TRUE,9.267776,0.661984,"small","small_no_fire"
88.75,27.25,18.275,1950,54.05917,70,"Closed (>40%) needleleaved evergreen forest (>5m)","Non-Intact Forest",TRUE,4.608934,0.3292095,"small","small_no_fire"
89.25,22.25,6.911392,1834.667,21.75583,170,"Closed (>40%) broadleaved forest or shrubland permanently flooded - Saline or brackish water","Non-Intact Forest",TRUE,0,0,"small","small_no_fire"
89.75,27.25,25.275,1577.556,66.51833,70,"Closed (>40%) needleleaved evergreen forest (>5m)","Non-Intact Forest",TRUE,25.97353,1.855252,"medium","big_fire"
90.75,27.25,36.225,1950.667,71.34361,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0.1071845,0.007656036,"tall","small_no_fire"
92.75,25.75,24.65,1965.556,56.96389,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,33.89912,2.421365,"small","big_fire"
93.25,23.75,25.4,1929.556,66.99695,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,55.10824,3.936303,"medium","big_fire"
93.25,26.25,15.58,1816.333,51.86417,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,13.99129,0.9993778,"small","small_no_fire"
93.25,27.25,19.1625,1947.111,62.33083,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,8.45059,0.6036136,"small","small_no_fire"
93.25,27.75,13.3,1608.333,67.54778,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,2.088734,0.1491953,"small","small_no_fire"
93.75,22.25,33,1823.667,59.71972,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,527.9877,37.7134,"tall","big_fire"
93.75,22.75,2.7,1824.667,54.34694,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,145.2174,10.37267,"small","big_fire"
93.75,23.75,9.3,1823.333,60.05639,50,"Closed (>40%) broadleaved deciduous forest (>5m)","Non-Intact Forest",TRUE,70.36452,5.026037,"small","big_fire"
93.75,24.25,37,1824.444,39.97028,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,50.90596,3.63614,"tall","big_fire"
93.75,24.75,7.75,1959.556,48.1675,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,21.29231,1.520879,"small","big_fire"
94.25,20.25,8.6,1625,45.87722,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,156.0667,11.14762,"small","big_fire"
94.25,23.75,22.91,1912.556,45.89,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,52.59892,3.757066,"small","big_fire"
94.25,24.75,11.20714,1727.778,42.11833,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,73.42381,5.244558,"small","big_fire"
94.25,25.25,10.525,1637.111,50.67972,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,17.79663,1.271188,"small","big_fire"
94.25,25.75,8.375,1793.222,51.98417,70,"Closed (>40%) needleleaved evergreen forest (>5m)","Non-Intact Forest",TRUE,34.91753,2.494109,"small","big_fire"
94.25,26.25,14.69167,1916.556,58.70333,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,19.52556,1.394683,"small","big_fire"
94.25,28.25,13.7,1869.444,64.92944,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,5.390141,0.3850101,"small","small_no_fire"
94.75,23.75,17.2,1759.111,57.03583,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,5.575282,0.3982344,"small","small_no_fire"
95.25,24.25,25.4,1829.111,54.76472,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,13.97465,0.9981894,"medium","small_no_fire"
95.75,24.25,13.33333,1685.778,57.40639,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,22.57586,1.612562,"small","big_fire"
95.75,24.75,31.5,1938.667,66.4775,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,15.15777,1.082698,"tall","small_no_fire"
95.75,28.75,24.6,1585.333,68.16917,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,6.364868,0.4546334,"small","small_no_fire"
96.25,22.75,6.109375,1516.444,53.54556,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,64.43955,4.602825,"small","big_fire"
96.25,24.25,6.785714,1558.889,46.2225,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,36.36811,2.597722,"small","big_fire"
96.25,24.75,18.05,1839.222,58.88028,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,5.607624,0.4005446,"small","small_no_fire"
96.25,28.25,16.04286,1754.667,56.11111,70,"Closed (>40%) needleleaved evergreen forest (>5m)","Intact Forest",TRUE,4.694375,0.3353125,"small","small_no_fire"
96.75,18.75,12.39286,1963.222,46.95694,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,29.9168,2.136914,"small","big_fire"
96.75,21.25,11.3625,1929.333,40.76528,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,94.46654,6.74761,"small","big_fire"
96.75,22.75,8,1936.333,55.38639,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,114.9267,8.209047,"small","big_fire"
96.75,24.25,14.14,1589,54.7725,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,41.29949,2.949964,"small","big_fire"
96.75,24.75,33.06667,1820.111,72.0925,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,20.30864,1.450617,"tall","big_fire"
96.75,27.75,33.7,1865.556,62.65139,70,"Closed (>40%) needleleaved evergreen forest (>5m)","Non-Intact Forest",TRUE,4.791398,0.3422427,"tall","small_no_fire"
97.25,4.25,2.4,1932.778,70.27805,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,4.976636,0.355474,"small","small_no_fire"
97.25,18.25,27.925,1789.111,58.93361,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,124.9245,8.92318,"medium","big_fire"
97.25,21.25,4.336842,1807.667,50.99417,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,162.1196,11.57997,"small","big_fire"
97.25,21.75,18.85,1632.111,64.55361,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,142.3609,10.16863,"small","big_fire"
97.25,22.25,20.7,1500.111,38.2375,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,83.51011,5.965008,"small","big_fire"
97.25,22.75,14.825,1627.667,42.02583,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,86.40948,6.172106,"small","big_fire"
97.25,23.25,16.4,1781.889,55.82583,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,57.98467,4.141762,"small","big_fire"
97.25,23.75,35.1,1595.556,71.06389,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,17.3927,1.242336,"tall","small_no_fire"
97.25,24.25,28.65,1648.667,55.22861,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,18.16096,1.297211,"medium","big_fire"
97.25,24.75,26.2,1798.667,60.31055,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,31.02345,2.215961,"medium","big_fire"
97.75,17.75,12.74167,1790.111,59.66139,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,43.98903,3.142073,"small","big_fire"
97.75,21.25,12.69,1618.111,35.67333,50,"Closed (>40%) broadleaved deciduous forest (>5m)","Non-Intact Forest",TRUE,47.83349,3.416678,"small","big_fire"
97.75,21.75,12.03333,1624.778,42.59472,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,14.4144,1.0296,"small","small_no_fire"
97.75,22.25,20.15,1520.889,38.87194,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,52.88067,3.777191,"small","big_fire"
97.75,23.25,10.8,1579.778,51.03806,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,55.0218,3.930128,"small","big_fire"
97.75,23.75,17.1,1600.222,53.0325,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,21.13307,1.509505,"small","big_fire"
97.75,24.25,16.35,1635.889,66.105,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,4.771624,0.3408303,"small","small_no_fire"
97.75,24.75,17.78125,1723.111,56.86472,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,6.259339,0.4470956,"small","small_no_fire"
97.75,25.25,21.57,1869.222,61.27917,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,18.48805,1.320575,"small","big_fire"
98.25,17.25,17.67143,1593.778,57.36806,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,42.76387,3.054562,"small","big_fire"
98.25,23.25,18.61667,1518.444,56.37889,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,45.04322,3.217373,"small","big_fire"
98.25,23.75,14.61875,1543.667,54.24833,50,"Closed (>40%) broadleaved deciduous forest (>5m)","Non-Intact Forest",TRUE,14.40409,1.028863,"small","small_no_fire"
98.25,24.25,15.9,1564.889,57.65222,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,4.795264,0.3425189,"small","small_no_fire"
98.25,24.75,14.67,1583,58.49166,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,0.5537866,0.03955618,"small","small_no_fire"
98.25,25.25,14.5,1579.889,63.86722,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,1.701554,0.1215396,"small","small_no_fire"
98.25,26.25,21.8,1915.889,70.6,70,"Closed (>40%) needleleaved evergreen forest (>5m)","Non-Intact Forest",TRUE,8.281247,0.5915177,"small","small_no_fire"
98.25,27.25,26.1,1797.222,63.32195,70,"Closed (>40%) needleleaved evergreen forest (>5m)","Intact Forest",TRUE,0.647573,0.04625522,"medium","small_no_fire"
98.75,15.25,16.15,1785.222,68.53555,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,40.15523,2.868231,"small","big_fire"
98.75,15.75,24.8,1777.556,61.135,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,38.47882,2.748487,"small","big_fire"
98.75,16.25,25.275,1557.111,56.3175,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,68.89252,4.920894,"medium","big_fire"
99.25,12.25,24.5375,1967.222,57.33222,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,12.4099,0.8864217,"small","small_no_fire"
99.25,12.75,9.783333,1555,74.94361,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,3.976673,0.284048,"small","small_no_fire"
99.25,14.75,12.4,1566.556,38.11945,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,46.50176,3.321554,"small","big_fire"
99.75,20.25,10.09,1560,38.33972,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,43.00696,3.071926,"small","big_fire"
99.75,22.75,21.5,1504.444,41.58055,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,5.60939,0.4006707,"small","small_no_fire"
100.25,7.75,19.19737,1979.667,20.74833,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,4.868522,0.3477516,"small","small_no_fire"
100.25,20.75,10.85,1537.778,60.20945,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,25.05062,1.78933,"small","big_fire"
100.25,22.25,12.3,1522.333,51.75444,50,"Closed (>40%) broadleaved deciduous forest (>5m)","Non-Intact Forest",TRUE,28.31275,2.022339,"small","big_fire"
100.75,20.25,13.4,1571.333,53.63028,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,19.82891,1.41635,"small","big_fire"
100.75,20.75,18.825,1610.222,71.70556,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,20.01623,1.42973,"small","big_fire"
100.75,21.25,17.85,1597.778,62.95917,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,70.86151,5.061537,"small","big_fire"
101.25,20.75,9.3,1567.111,64.87583,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,22.72215,1.623011,"small","big_fire"
101.25,21.25,10.4375,1657.778,57.24944,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,46.61382,3.329558,"small","big_fire"
101.25,21.75,12.6,1547.667,50.00861,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,32.19494,2.299638,"small","big_fire"
101.25,22.25,17.1,1544.889,62.79778,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,10.57796,0.7555684,"small","small_no_fire"
101.25,22.75,20.7,1568.778,63.79167,50,"Closed (>40%) broadleaved deciduous forest (>5m)","Non-Intact Forest",TRUE,4.151451,0.2965322,"small","small_no_fire"
101.75,12.75,15.4,1978.5,24.4275,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,5.889494,0.4206781,"small","small_no_fire"
101.75,13.25,19.47069,1677.889,47.29445,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,13.01604,0.929717,"small","small_no_fire"
101.75,14.25,12.28942,1581.333,52.82778,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Intact Forest",TRUE,33.99362,2.428116,"small","big_fire"
101.75,18.25,14.27,1558.667,51.5775,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,30.34047,2.167176,"small","big_fire"
101.75,18.75,19.7,1642.778,65.43056,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,43.65549,3.118249,"small","big_fire"
101.75,21.25,21.2,1626.667,68.55695,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,15.09101,1.077929,"small","small_no_fire"
101.75,21.75,12.05,1664.667,64.96028,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,27.62551,1.973251,"small","big_fire"
101.75,22.25,38.95,1698.667,65.32917,130,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)","Non-Intact Forest",TRUE,20.17681,1.441201,"tall","big_fire"
101.75,22.75,41.85,1741.889,50.53139,70,"Closed (>40%) needleleaved evergreen forest (>5m)","Non-Intact Forest",TRUE,5.110996,0.3650712,"tall","small_no_fire"
102.25,18.25,21.8,1884.889,42.48944,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,26.63606,1.902576,"small","big_fire"
102.25,19.25,20.2,1899.667,61.82917,70,"Closed (>40%) needleleaved evergreen forest (>5m)","Non-Intact Forest",TRUE,41.15364,2.939545,"small","big_fire"
102.25,19.75,8,1544,41.25972,70,"Closed (>40%) needleleaved evergreen forest (>5m)","Non-Intact Forest",TRUE,39.00949,2.786392,"small","big_fire"
102.25,20.75,25,1548.889,55.57861,130,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)","Non-Intact Forest",TRUE,23.89621,1.706872,"small","big_fire"
102.25,21.25,19.5,1657,58.14695,70,"Closed (>40%) needleleaved evergreen forest (>5m)","Non-Intact Forest",TRUE,36.08612,2.57758,"small","big_fire"
102.25,21.75,20.9,1690.556,61.46333,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,39.04293,2.788781,"small","big_fire"
102.25,22.25,35.6,1668.444,61.71389,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,55.24106,3.94579,"tall","big_fire"
102.25,22.75,2.025,1575.111,48.46778,60,"Open (15-40%) broadleaved deciduous forest/woodland (>5m)","Non-Intact Forest",TRUE,14.22555,1.016111,"small","small_no_fire"
102.75,19.25,14.01667,1847.222,63.26361,70,"Closed (>40%) needleleaved evergreen forest (>5m)","Non-Intact Forest",TRUE,57.42506,4.10179,"small","big_fire"
102.75,19.75,27.4,1668.556,61.005,70,"Closed (>40%) needleleaved evergreen forest (>5m)","Non-Intact Forest",TRUE,25.59193,1.827995,"medium","big_fire"
102.75,20.25,36.4,1550.778,50.37278,130,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)","Non-Intact Forest",TRUE,37.06197,2.647284,"tall","big_fire"
102.75,20.75,20.4,1600.444,56.3425,130,"Closed to open (>15%) (broadleaved or needleleaved, evergreen or deciduous) shrubland (<5m)","Non-Intact Forest",TRUE,29.05182,2.07513,"small","big_fire"
102.75,21.25,11.25,1744.889,51.78639,40,"Closed to open (>15%) broadleaved evergreen or semi-deciduous forest (>5m)","Non-Intact Forest",TRUE,48.0978,3.435557,"small","big_fire"
